# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.290000000000000036e+00,-9.621123955975291464e-01,-2.868443949297503348e-01,1.691543428752404710e+00,-6.023408484464012780e+00
2.300000000000000266e+00,-9.433348710535552906e-01,-3.464809964605205517e-01,2.062794367022496189e+00,-5.900003105307284557e+00
2.310000000000000053e+00,-9.208891395589814399e-01,-4.047703296093631553e-01,2.424952040082429150e+00,-5.754048883142982795e+00
2.319999999999999840e+00,-8.948728002198828024e-01,-4.614902661262969552e-01,2.776690986581470622e+00,-5.586230789982794320e+00
2.330000000000000071e+00,-8.653964436435845897e-01,-5.164258911246091266e-01,3.116738960249977985e+00,-5.397305854036347661e+00
2.339999999999999858e+00,-8.325831039371497377e-01,-5.693702023898351561e-01,3.443880041813736081e+00,-5.188098900436360239e+00
2.350000000000000089e+00,-7.965676813141384649e-01,-6.201247669860183720e-01,3.756957408507585860e+00,-4.959498274732215606e+00
2.359999999999999876e+00,-7.574963386309000457e-01,-6.685003351180643927e-01,4.054875782041230892e+00,-4.712451574746451932e+00
2.370000000000000107e+00,-7.155258749579374022e-01,-7.143174114456587454e-01,4.336603577221268324e+00,-4.447961412531361347e+00
2.379999999999999893e+00,-6.708230790651927844e-01,-7.574067842425514785e-01,4.601174774282130286e+00,-4.167081224364956427e+00
2.390000000000000124e+00,-6.235640654672814920e-01,-7.976100129558679752e-01,4.847690538361734802e+00,-3.870911143037034208e+00
2.399999999999999911e+00,-5.739335954402102757e-01,-8.347798748448068684e-01,5.075320609514707648e+00,-3.560593943138768758e+00
2.410000000000000142e+00,-5.221243851890178256e-01,-8.687807714683055682e-01,5.283304486227661023e+00,-3.237311066717401875e+00
2.419999999999999929e+00,-4.683364031197129740e-01,-8.994890958490047161e-01,5.470952424627808064e+00,-2.902278733518342424e+00
2.430000000000000160e+00,-4.127761579521162516e-01,-9.267935611683439934e-01,5.637646274497917886e+00,-2.556744137131206074e+00
2.439999999999999947e+00,-3.556559792055873914e-01,-9.505954918473030757e-01,5.782840171865435863e+00,-2.201981725699494241e+00
2.450000000000000178e+00,-2.971932913996320758e-01,-9.708090778417016731e-01,5.906061106357593182e+00,-1.839289563456569354e+00
2.459999999999999964e+00,-2.376098831381664167e-01,-9.873615929327312912e-01,6.006909379741214750e+00,-1.469985767220373774e+00
2.470000000000000195e+00,-1.771311720915858257e-01,-1.000193577725198013e+00,6.085058970126855371e+00,-1.095405010120080735e+00
2.479999999999999982e+00,-1.159854667562567609e-01,-1.009258987980533373e+00,6.140257814240357881e+00,-7.168950832413942820e-01
2.490000000000000213e+00,-5.440322575786193937e-02,-1.014525308811708104e+00,6.172328017977144476e+00,-3.358135045638783178e-01
2.500000000000000000e+00,7.383684625822999059e-03,-1.015973635155485555e+00,6.181166003179280999e+00,4.647583647714653710e-02
2.510000000000000231e+00,6.914273411489836596e-02,-1.013598718816709710e+00,6.166742596234660923e+00,4.286060112409963985e-01
2.520000000000000018e+00,1.306414726863383002e-01,-1.007408982252234075e+00,6.129103061711834499e+00,8.092103738802218782e-01
2.530000000000000249e+00,1.916482748984043027e-01,-9.974264991313640527e-01,6.068367081832450438e+00,1.186925886252831130e+00
2.540000000000000036e+00,2.519330837327977135e-01,-9.836869415780065129e-01,5.984728680164532300e+00,1.560396458873891001e+00
2.550000000000000266e+00,3.112681533786648136e-01,-9.662394938697812519e-01,5.878456085512445917e+00,1.928276320723158133e+00
2.560000000000000053e+00,3.694287903304195320e-01,-9.451467322438491525e-01,5.749891529602229490e+00,2.289233430146107473e+00
2.569999999999999840e+00,4.261940920956613921e-01,-9.204844703408620044e-01,5.599450969833599245e+00,2.641952938235063275e+00
2.580000000000000071e+00,4.813476827108403300e-01,-8.923415697099559285e-01,5.427623726113417924e+00,2.985140714953722352e+00
2.589999999999999858e+00,5.346784441415766143e-01,-8.608197147018293860e-01,5.234972018622315204e+00,3.317526946870966498e+00
2.600000000000000089e+00,5.859812425027391969e-01,-8.260331509964110586e-01,5.022130391321253384e+00,3.637869813697907517e+00
2.609999999999999876e+00,6.350576478718337192e-01,-7.881083869491781746e-01,4.789805004105175179e+00,3.944959248876076519e+00
2.620000000000000107e+00,6.817166462895518642e-01,-7.471838568985594842e-01,4.538772774786115072e+00,4.237620787246918042e+00
2.629999999999999893e+00,7.257753423453935371e-01,-7.034095455587494605e-01,4.269880350570451455e+00,4.514719500348004289e+00
2.640000000000000124e+00,7.670596505363329598e-01,-6.569465726302969877e-01,3.984042887419195544e+00,4.775164017137741190e+00
2.649999999999999911e+00,8.054049733651678089e-01,-6.079667367975558623e-01,3.682242614683394422e+00,5.017910624959872834e+00
2.660000000000000142e+00,8.406568639154415878e-01,-5.566520183498697705e-01,3.365527161728023575e+00,5.241967442338854255e+00
2.669999999999999929e+00,8.726716704050551110e-01,-5.031940397644119045e-01,3.035007622937606619e+00,5.446398651769976063e+00
2.680000000000000160e+00,9.013171599846666604e-01,-4.477934837248304101e-01,2.691856337576353120e+00,5.630328777063310142e+00
2.689999999999999947e+00,9.264731188139283535e-01,-3.906594682228669013e-01,2.337304361495625482e+00,5.792946986054836600e+00
2.700000000000000178e+00,9.480319252231165228e-01,-3.320088786011093918e-01,1.972638608681260619e+00,5.933511395656029919e+00
2.709999999999999964e+00,9.658990925547731310e-01,-2.720656566447197666e-01,1.599198642149006311e+00,6.051353352327739188e+00
2.720000000000000195e+00,9.799937780849002911e-01,-2.110600471184720939e-01,1.218373095759889502e+00,6.145881657196852643e+00
2.729999999999999982e+00,9.902492542516586616e-01,-1.492278024722273055e-01,8.315957111642844346e-01,6.216586701255164549e+00
2.740000000000000213e+00,9.966133382772356386e-01,-8.680934680178667429e-02,4.403409773112305081e-01,6.263044472467298895e+00
2.750000000000000000e+00,9.990487761615305384e-01,-2.404890055082099798e-02,4.611936378553127547e-02,6.284920393254265214e+00
2.760000000000000231e+00,9.975335769605163661e-01,3.880643212971104927e-02,-3.495278563452634546e-01,6.281972943803334708e+00
2.770000000000000018e+00,9.920612932434388354e-01,1.015076109894895579e-01,-7.450341934972889435e-01,6.254057024080241334e+00
2.780000000000000249e+00,9.826412436569961217e-01,1.638046393970573056e-01,-1.138813932137960894e+00,6.201127005385840718e+00
2.790000000000000036e+00,9.692986736164760364e-01,2.254475728121906053e-01,-1.529268512717167017e+00,6.123239420906055663e+00
2.800000000000000266e+00,9.520748502980780348e-01,2.861875521468357220e-01,-1.914793286278630324e+00,6.020555244048366283e+00
