# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.839999999999999858e+00,9.146724439092833725e-01,3.939776713718382006e-01,-2.599623461023213178e+00,5.755985134217572075e+00
2.850000000000000089e+00,8.868484027679934822e-01,4.507502299890394637e-01,-2.959510916720772933e+00,5.587267667976119512e+00
2.859999999999999876e+00,8.554752612279947765e-01,5.057192026101791082e-01,-3.308696857324310514e+00,5.395612841325934994e+00
2.870000000000000107e+00,8.206677229185103117e-01,5.586582061637456187e-01,-3.645662745753082135e+00,5.181671798230603088e+00
2.879999999999999893e+00,7.825555173144197463e-01,6.093479122121208125e-01,-3.968926163257695539e+00,4.946203512540982672e+00
2.890000000000000124e+00,7.412829958059237168e-01,6.575771196613660052e-01,-4.277049368027454612e+00,4.690073282806773491e+00
2.899999999999999911e+00,6.970086418655544458e-01,7.031438085361778612e-01,-4.568647875652518842e+00,4.414250440437614387e+00
2.910000000000000142e+00,6.499044955044745997e-01,7.458561668292562619e-01,-4.842398977100908830e+00,4.119805251426555515e+00
2.919999999999999929e+00,6.001554930786825448e-01,7.855335822860268769e-01,-5.097050105502926698e+00,3.807905002198206823e+00
2.930000000000000160e+00,5.479587244114295652e-01,8.220075909455946128e-01,-5.331426960085513755e+00,3.479809271339587617e+00
2.939999999999999947e+00,4.935226101257725317e-01,8.551227743344612664e-01,-5.544441294231827300e+00,3.136864400800185138e+00
2.950000000000000178e+00,4.370660030141531593e-01,8.847375974060782688e-01,-5.735098274987212363e+00,2.780497192361831349e+00
2.959999999999999964e+00,3.788172181925201221e-01,9.107251796392652476e-01,-5.902503323479564301e+00,2.412207867503832759e+00
2.970000000000000195e+00,3.190129976764612962e-01,9.329739921515696199e-01,-6.045868349709177636e+00,2.033562340930071599e+00
2.979999999999999982e+00,2.578974158576174402e-01,9.513884742464207012e-01,-6.164517300976883440e+00,1.646183869677999123e+00
2.990000000000000213e+00,1.957207331322430022e-01,9.658895634890211079e-01,-6.257890950790534035e+00,1.251744150590421434e+00
3.000000000000000000e+00,1.327382056230805296e-01,9.764151341858825495e-01,-6.325550864293975728e+00,8.519539487068656936e-01
3.010000000000000231e+00,6.920885952515704043e-02,9.829203400144693736e-01,-6.367182486921516116e+00,4.485533475517463620e-01
3.020000000000000018e+00,5.394239082171140010e-03,9.853778574977238858e-01,-6.382597314867543226e+00,4.330171912411284740e-02
3.030000000000000249e+00,-5.844286244820320886e-02,9.837780280262836685e-01,-6.371734118806513081e+00,-3.620324835663476515e-01
3.040000000000000036e+00,-1.220396792626579213e-01,9.781288971802258869e-01,-6.334659205800894810e+00,-7.656820054644680740e-01
3.050000000000000266e+00,-1.851347472552116180e-01,9.684561511722807881e-01,-6.271565718169107129e+00,-1.165891032895264523e+00
3.060000000000000053e+00,-2.474691664333474317e-01,9.548029513051532469e-01,-6.182771981916065585e+00,-1.560925295368983168e+00
3.070000000000000284e+00,-3.087878421008995455e-01,9.372296683864158595e-01,-6.068718930820615753e+00,-1.949081922658260524e+00
3.080000000000000071e+00,-3.688406957286497478e-01,9.158135200555703737e-01,-5.929966645104771672e+00,-2.328698958935403684e+00
3.089999999999999858e+00,-4.273838368851816116e-01,8.906481149307153844e-01,-5.767190055481344224e+00,-2.698164442426173704e+00
3.100000000000000089e+00,-4.841806881653090144e-01,8.618429083599515872e-01,-5.581173874025678217e+00,-3.055924967280409188e+00
3.109999999999999876e+00,-5.390030557178993043e-01,8.295225753505586219e-01,-5.372806822522942838e+00,-3.400493653940964922e+00
3.120000000000000107e+00,-5.916321387237216678e-01,7.938263069350048884e-01,-5.143075236533050543e+00,-3.730457464941129508e+00
3.129999999999999893e+00,-6.418594719901894452e-01,7.549070368077480664e-01,-4.893056129272254751e+00,-4.044483814486659057e+00
3.140000000000000124e+00,-6.894877966957329019e-01,7.129306055242745632e-01,-4.623909803470222180e+00,-4.341326432081962672e+00
3.149999999999999911e+00,-7.343318552138921040e-01,6.680748698906548988e-01,-4.336872101614542174e+00,-4.619830452542010413e+00
3.160000000000000142e+00,-7.762191068580733821e-01,6.205287653877523679e-01,-4.033246385483433727e+00,-4.878936716704759036e+00
3.169999999999999929e+00,-8.149903622949686843e-01,5.704913295716116384e-01,-3.714395334680849370e+00,-5.117685278756026968e+00
3.180000000000000160e+00,-8.505003352616972156e-01,5.181706943755075567e-01,-3.381732651155916258e+00,-5.335218127060367799e+00
3.189999999999999947e+00,-8.826181110740828339e-01,4.637830551169347948e-01,-3.036714752573625109e+00,-5.530781135551817940e+00
3.200000000000000178e+00,-9.112275322181963011e-01,4.075516237936180897e-01,-2.680832532094170162e+00,-5.703725271909265260e+00
3.209999999999999964e+00,-9.362275020634193146e-01,3.497055739470602553e-01,-2.315603255819607575e+00,-5.853507096794509756e+00
3.220000000000000195e+00,-9.575322084140072132e-01,2.904789839919373895e-01,-1.942562662092750969e+00,-5.979688595279062824e+00
3.229999999999999982e+00,-9.750712692207664789e-01,2.301097854671851350e-01,-1.563257319199898410e+00,-6.081936387179901260e+00
3.240000000000000213e+00,-9.887898033005116938e-01,1.688387221725854703e-01,-1.179237290045950237e+00,-6.160020367353248538e+00
3.250000000000000000e+00,-9.986484293559548808e-01,1.069083256256758430e-01,-7.920491442360642065e-01,-6.213811830080679499e+00
3.260000000000000231e+00,-1.004623196952051378e+00,4.456191172011033513e-02,-4.032293498942784993e-01,-6.243281133574226871e+00
3.270000000000000018e+00,-1.006705453387761517e+00,-1.795739710018769836e-02,-1.429806963867347180e-02,-6.248494961401543257e+00
3.280000000000000249e+00,-1.004901650607366248e+00,-8.040762040588424198e-02,3.732466224455304182e-01,-6.229613237382434221e+00
3.290000000000000036e+00,-9.992330964268774096e-01,-1.425488359026718665e-01,7.579340931228566447e-01,-6.186885749341940688e+00
3.300000000000000266e+00,-9.897356544137042578e-01,-2.041440604696473926e-01,1.138326068490653986e+00,-6.120648535139484814e+00
3.310000000000000053e+00,-9.764593967574085598e-01,-2.649600940004245286e-01,1.513021121483142606e+00,-6.031320081749537820e+00
3.320000000000000284e+00,-9.594682144124642154e-01,-3.247683244246765133e-01,1.880658736573445067e+00,-5.919397384968631215e+00
3.330000000000000071e+00,-9.388393886871919669e-01,-3.833454927462173756e-01,2.239922964490375534e+00,-5.785451913684961589e+00
3.339999999999999858e+00,-9.146631283033620496e-01,-4.404744173538563956e-01,2.589545683715920532e+00,-5.630125518683269270e+00
3.350000000000000089e+00,-8.870420757652541788e-01,-4.959446772404045300e-01,2.928309488795468596e+00,-5.454126321774021235e+00
3.359999999999999876e+00,-8.560907866619914541e-01,-5.495532541016699968e-01,3.255050228096493470e+00,-5.258224616727491529e+00
3.370000000000000107e+00,-8.219351852892106125e-01,-6.011051335802640727e-01,3.568659215623619207e+00,-5.043248809144914802e+00
3.379999999999999893e+00,-7.847119997217337772e-01,-6.504138661685376910e-01,3.868085142877706328e+00,-4.810081418084063642e+00
3.390000000000000124e+00,-7.445681792035753199e-01,-6.973020884916687478e-01,4.152335717578376162e+00,-4.559655158037941192e+00
3.399999999999999911e+00,-7.016602964505986861e-01,-7.416020058570600426e-01,4.420479056401222628e+00,-4.292949115794383097e+00
3.410000000000000142e+00,-6.561539371891809136e-01,-7.831558370815011605e-01,4.671644858762516783e+00,-4.010985032822649288e+00
3.419999999999999929e+00,-6.082230789856024611e-01,-8.218162226950664895e-01,4.905025388165137556e+00,-3.714823700172518617e+00
3.430000000000000160e+00,-5.580494611593095344e-01,-8.574465976728170569e-01,5.119876286748211491e+00,-3.405561469455511414e+00
3.439999999999999947e+00,-5.058219473219864870e-01,-8.899215298645879457e-01,5.315517247505577636e+00,-3.084326880322743492e+00
3.450000000000000178e+00,-4.517358818463564907e-01,-9.191270252821462927e-01,5.491332567197836134e+00,-2.752277401969529969e+00
3.459999999999999964e+00,-3.959924413462256321e-01,-9.449608013645426352e-01,5.646771601318835820e+00,-2.410596283587863375e+00
3.470000000000000195e+00,-3.387979820445469192e-01,-9.673325292793114594e-01,5.781349140625620109e+00,-2.060489506355110745e+00
3.479999999999999982e+00,-2.803633837209134061e-01,-9.861640462320671041e-01,5.894645726732695046e+00,-1.703182827488370688e+00
3.490000000000000213e+00,-2.209033907653126794e-01,-1.001389538652705413e+00,5.986307922134672665e+00,-1.339918905104672042e+00
3.500000000000000000e+00,-1.606359507223434901e-01,-1.012955697005532008e+00,6.056048547779829150e+00,-9.719544911021148481e-01
3.510000000000000231e+00,-9.978155059034657381e-02,-1.020821842835804905e+00,6.103646898991350156e+00,-6.005576780103483170e-01
3.520000000000000018e+00,-3.856255104378478182e-02,-1.024960028518965727e+00,6.128948948140620523e+00,-2.270051847448976701e-01
3.530000000000000249e+00,2.279748132469391897e-02,-1.025355110023722816e+00,6.131867540032739150e+00,1.474203345658709474e-01
3.540000000000000036e+00,8.407444369331212863e-02,-1.022004792838626219e+00,6.112382583481601905e+00,5.214329750334123492e-01
3.550000000000000266e+00,1.450443686043832447e-01,-1.014919651046248372e+00,6.070541240042046205e+00,8.937462753717104746e-01
3.560000000000000053e+00,2.054840974317809210e-01,-1.004123119361999494e+00,6.006458108340635427e+00,1.263075938835798606e+00
3.570000000000000284e+00,2.651719556644682729e-01,-9.896514577883789299e-01,5.920315399915568655e+00,1.628142597192493879e+00
3.580000000000000071e+00,3.238884298943133233e-01,-9.715536883725649497e-01,5.812363099951348033e+00,1.987674633721958628e+00
3.589999999999999858e+00,3.814168463176447754e-01,-9.498915033981841782e-01,5.682919103787940074e+00,2.340411080537023736e+00
3.600000000000000089e+00,4.375440504562996269e-01,-9.247391441934370571e-01,5.532369317611778747e+00,2.685104604534670258e+00
3.609999999999999876e+00,4.920610876756917884e-01,-8.961832496001485016e-01,5.361167709314072383e+00,3.020524595052661798e+00
3.620000000000000107e+00,5.447638839252882947e-01,-8.643226730244869538e-01,5.169836293150567919e+00,3.345460364785371343e+00
3.629999999999999893e+00,5.954539259516314909e-01,-8.292682668828686987e-01,4.958965029579750272e+00,3.658724473707758218e+00
3.640000000000000124e+00,6.439389400367562244e-01,-7.911426331688493629e-01,4.729211619520897969e+00,3.959156183657342343e+00
3.649999999999999911e+00,6.900335680968916474e-01,-7.500798388015696982e-01,4.481301170291127178e+00,4.245625048824643422e+00
3.660000000000000142e+00,7.335600397394030914e-01,-7.062250943766037459e-01,4.216025708687705098e+00,4.517034644699252866e+00
3.669999999999999929e+00,7.743488386221113462e-01,-6.597343949288987375e-01,3.934243515118830192e+00,4.772326435011411405e+00
3.680000000000000160e+00,8.122393611909355382e-01,-6.107741213379364043e-01,3.636878251397505757e+00,5.010483772902474264e+00
3.689999999999999947e+00,8.470805655922193367e-01,-5.595206010602279401e-01,3.324917853847468407e+00,5.230536028962621486e+00
3.700000000000000178e+00,8.787316082686001950e-01,-5.061596269666072123e-01,2.999413162778968189e+00,5.431562834908558735e+00
3.709999999999999964e+00,9.070624654558808730e-01,-4.508859331940985316e-01,2.661476259229364150e+00,5.612698427564033921e+00
3.720000000000000195e+00,9.319545365076151722e-01,-3.939026270966966559e-01,2.312278480183836749e+00,5.773136073487532549e+00
3.729999999999999982e+00,9.533012256891394420e-01,-3.354205765980927678e-01,1.953048084349397140e+00,5.912132550110885454e+00
3.740000000000000213e+00,9.710084988092081426e-01,-2.756577525135667783e-01,1.585067542002898566e+00,6.029012654667301518e+00
3.750000000000000000e+00,9.849954108013783127e-01,-2.148385257186770092e-01,1.209670424518615617e+00,6.123173707567034718e+00
3.760000000000000231e+00,9.951946001354362581e-01,-1.531929193989821358e-01,8.282378719441292336e-01,6.194090012305058401e+00
3.770000000000000018e+00,1.001552745738433670e+00,-9.095581701692398435e-02,4.421946204663986801e-01,6.241317229551085255e+00
3.780000000000000249e+00,1.004030981942539036e+00,-2.836612707728802807e-02,5.300457581260770157e-02,6.264496618882452239e+00
3.790000000000000036e+00,1.002605266860267630e+00,3.433409374165176386e-02,-3.378340764325646894e-01,6.263359097789031438e+00
3.800000000000000266e+00,9.972666995240662136e-01,9.690055700228558666e-02,-7.287942269529659178e-01,6.237729064228407339e+00
3.810000000000000053e+00,9.880217811237921310e-01,1.590876958254025253e-01,-1.118325662282656507e+00,6.187527926266377598e+00
3.820000000000000284e+00,9.748926157390168656e-01,2.206496518930323170e-01,-1.504861337874779270e+00,6.112777280331631147e+00
3.830000000000000071e+00,9.579170460993000624e-01,2.813412923251196185e-01,-1.886824087153926355e+00,6.013601678471504286e+00
3.839999999999999858e+00,9.371487201197052919e-01,3.409192520191869358e-01,-2.262633741062999526e+00,5.890230924838963489e+00
3.850000000000000089e+00,9.126570842547766516e-01,3.991429964462419044e-01,-2.630714624309553162e+00,5.743001842578870253e+00
3.859999999999999876e+00,8.845273000944652297e-01,4.557758993154159000e-01,-2.989503386043796951e+00,5.572359454407081358e+00
3.870000000000000107e+00,8.528600810909163776e-01,5.105863289664771543e-01,-3.337457114237158962e+00,5.378857523559902987e+00
3.879999999999999893e+00,8.177714468545730364e-01,5.633487368363243597e-01,-3.673061674772382990e+00,5.163158406477463380e+00
3.890000000000000124e+00,7.793923930886318407e-01,6.138447408859996068e-01,-3.994840208414340843e+00,4.926032174584281442e+00
3.899999999999999911e+00,7.378684759372620139e-01,6.618641964817751910e-01,-4.301361711625490969e+00,4.668354969818910405e+00
3.910000000000000142e+00,6.933593102976641775e-01,7.072062469101323412e-01,-4.591249620844426893e+00,4.391106567077953216e+00
3.919999999999999929e+00,6.460379824792996661e-01,7.496803454837911440e-01,-4.863190314578939244e+00,4.095367126372603472e+00
3.930000000000000160e+00,5.960903784735885891e-01,7.891072410749258026e-01,-5.115941443682272549e+00,3.782313128101039368e+00
3.939999999999999947e+00,5.437144300102305650e-01,8.253199189011912740e-01,-5.348339997667507895e+00,3.453212496230365858e+00
3.950000000000000178e+00,4.891192815064865362e-01,8.581644884970099918e-01,-5.559310014025085067e+00,3.109418926132911931e+00
3.959999999999999964e+00,4.325243819463427952e-01,8.875010110311123412e-01,-5.747869838359948247e+00,2.752365446077447597e+00
3.970000000000000195e+00,3.741585066395593517e-01,9.132042584832781307e-01,-5.913138845830459012e+00,2.383557253654962071e+00
3.979999999999999982e+00,3.142587146877937609e-01,9.351643976673582603e-01,-6.054343538874087827e+00,2.004563880423236633e+00
3.990000000000000213e+00,2.530692488079345770e-01,9.532875926796926525e-01,-6.170822942513895626e+00,1.617010749479957710e+00
4.000000000000000000e+00,1.908403849137064734e-01,9.674965200546558064e-01,-6.262033226568593847e+00,1.222570201219787656e+00
4.009999999999999787e+00,1.278272395189018751e-01,9.777307917119739678e-01,-6.327551493696020657e+00,8.229520719108961435e-01
4.020000000000000462e+00,6.428854358431149163e-02,9.839472816706209546e-01,-6.367078683191879307e+00,4.198939176809926566e-01
4.030000000000000249e+00,4.853918728194989152e-04,9.861203534660379910e-01,-6.380441552602607480e+00,1.515098280815585507e-02
4.040000000000000036e+00,-6.332002280694007390e-02,9.842419862236161388e-01,-6.367593712214215884e+00,-3.895139843109888256e-01
4.049999999999999822e+00,-1.268656809056683543e-01,9.783217983927773309e-01,-6.328615701039179697e+00,-7.923409616201495531e-01
4.060000000000000497e+00,-1.898910033798214547e-01,9.683869692125587347e-01,-6.263714106713318408e+00,-1.191582823893612364e+00
4.070000000000000284e+00,-2.521381053654559445e-01,9.544820590409127670e-01,-6.173219745399249447e+00,-1.585515348393379931e+00
4.080000000000000071e+00,-3.133530269945599134e-01,9.366687307157899323e-01,-6.057584931042468313e+00,-1.972446954339255321e+00
4.089999999999999858e+00,-3.732869324273843659e-01,9.150253751070872577e-01,-5.917379875826944691e+00,-2.350728080217597604e+00
4.099999999999999645e+00,-4.316972686532318804e-01,8.896466449467276272e-01,-5.753288275143412456e+00,-2.718760110039980749e+00
4.110000000000000320e+00,-4.883488761998824867e-01,8.606429018733745551e-01,-5.566102140566245637e+00,-3.075003768244673807e+00
4.120000000000000107e+00,-5.430150445743646692e-01,8.281395823847830240e-01,-5.356715953029659971e+00,-3.417986912764545249e+00
4.129999999999999893e+00,-5.954785060193271695e-01,7.922764890433703355e-01,-5.126120215446924533e+00,-3.746311666589873912e+00
4.139999999999999680e+00,-6.455323619927730849e-01,7.532070138209631116e-01,-4.875394489326671632e+00,-4.058660839641867746e+00
4.150000000000000355e+00,-6.929809376465945192e-01,7.110973008915026927e-01,-4.605700003462213310e+00,-4.353803604644718384e+00
4.160000000000000142e+00,-7.376405604732084731e-01,6.661253564834250795e-01,-4.318271924509891058e+00,-4.630600402647362834e+00
4.169999999999999929e+00,-7.793402601919989792e-01,6.184801135870060529e-01,-4.014411379287530224e+00,-4.888007065621607694e+00
4.179999999999999716e+00,-8.179223878413656168e-01,5.683604593794145954e-01,-3.695477317015162910e+00,-5.125078154894274540e+00
4.190000000000000391e+00,-8.532431529123415404e-01,5.159742331872114729e-01,-3.362878296626355734e+00,-5.340969524830406101e+00
4.200000000000000178e+00,-8.851730781919140423e-01,4.615372026603380418e-01,-3.018064279869304478e+00,-5.534940130979941308e+00
4.209999999999999964e+00,-9.135973727661170773e-01,4.052720255927801385e-01,-2.662518505384233070e+00,-5.706353110677373941e+00
4.219999999999999751e+00,-9.384162243544523774e-01,3.474072045039154899e-01,-2.297749512493798552e+00,-5.854676171728172562e+00
4.230000000000000426e+00,-9.595450128001165035e-01,2.881760407028611248e-01,-1.925283376288695170e+00,-5.979481331252415544e+00
4.240000000000000213e+00,-9.769144471188973000e-01,2.278155941082873615e-01,-1.546656207943094552e+00,-6.080444051948455275e+00
4.250000000000000000e+00,-9.904706290095738330e-01,1.665656546006802352e-01,-1.163406966258113240e+00,-6.157341826986264088e+00
4.259999999999999787e+00,-1.000175046148318092e+00,1.046677301552976502e-01,-7.770706183974180892e-01,-6.210052267471704468e+00
4.270000000000000462e+00,-1.006004498928903423e+00,4.236405645399637238e-02,-3.891716798213680217e-01,-6.238550747996777446e+00
4.280000000000000249e+00,-1.007950964571053598e+00,-2.010336788606538472e-02,-1.218155698278877708e-03,-6.242907666286641621e+00
4.290000000000000036e+00,-1.006021402704044831e+00,-8.249371688879264530e-02,3.853041012954497857e-01,-6.223285372468696508e+00
4.299999999999999822e+00,-1.000237506645893060e+00,-1.445682405729619147e-01,7.689366087729354593e-01,-6.179934822131372130e+00
4.310000000000000497e+00,-9.906354046453024198e-01,-2.060911335886211893e-01,1.148253046364496210e+00,-6.113192005226990133e+00
4.320000000000000284e+00,-9.772653153398880299e-01,-2.668303671493813534e-01,1.521863625439671575e+00,-6.023474200123892786e+00
4.330000000000000071e+00,-9.601911616164231500e-01,-3.265584827516762600e-01,1.888419045965891385e+00,-5.911276098847024763e+00
4.339999999999999858e+00,-9.394901469436678365e-01,-3.850533466148944317e-01,2.246614054049704379e+00,-5.777165845878638351e+00
4.350000000000000533e+00,-9.152522980925293927e-01,-4.420988641807110930e-01,2.595190617432107771e+00,-5.621781028930596946e+00
4.360000000000000320e+00,-8.875799779686288637e-01,-4.974856543735749481e-01,2.932940739268291797e+00,-5.445824655947456350e+00
4.370000000000000107e+00,-8.565873720653878198e-01,-5.510116836456881995e-01,3.258708932937167013e+00,-5.250061148345849027e+00
4.379999999999999893e+00,-8.223999518077936832e-01,-6.024828601083805912e-01,3.571394382430061132e+00,-5.035312376220937303e+00
4.389999999999999680e+00,-7.851539178039819156e-01,-6.517135882876783359e-01,3.869952814100726890e+00,-4.802453757024077952e+00
4.400000000000000355e+00,-7.449956257591777709e-01,-6.985272852359082352e-01,4.153398106264948098e+00,-4.552410435095816332e+00
4.410000000000000142e+00,-7.020809975394088909e-01,-7.427568588846914510e-01,4.420803663365063585e+00,-4.286153555472733245e+00
4.419999999999999929e+00,-6.565749196052762526e-01,-7.842451496394204913e-01,4.671303581211323497e+00,-4.004696641613691988e+00
4.429999999999999716e+00,-6.086506307730148446e-01,-8.228453362933813020e-01,4.904093629226394135e+00,-3.709092083139679197e+00
4.440000000000000391e+00,-5.584891010046685311e-01,-8.584213073834066066e-01,5.118432074698317180e+00,-3.400427736372904519e+00
4.450000000000000178e+00,-5.062784026845742469e-01,-8.908479991208555493e-01,5.313640372835075176e+00,-3.079823637409278003e+00
4.459999999999999964e+00,-4.522130756081874092e-01,-9.200117010144202023e-01,5.489103744951694175e+00,-2.748428824672243920e+00
4.469999999999999751e+00,-3.964934866938970570e-01,-9.458103302574550897e-01,5.644271665446081165e+00,-2.407418265378890254e+00
4.480000000000000426e+00,-3.393251852308123429e-01,-9.681536758848992008e-01,5.778658276366183344e+00,-2.057989878101334824e+00
4.490000000000000213e+00,-2.809182542971886964e-01,-9.869636136161057394e-01,5.891842746368309847e+00,-1.701361641624982379e+00
4.500000000000000000e+00,-2.214866588265500535e-01,-1.002174292192647753e+00,5.983469588740537581e+00,-1.338768778586076236e+00
4.509999999999999787e+00,-1.612475906627679201e-01,-1.013732291897035509e+00,6.053248950938367123e+00,-9.714610009087669695e-01
4.520000000000000462e+00,-1.004208108322792448e-01,-1.021596755801795764e+00,6.100956885771298133e+00,-6.006998028513605981e-01
4.530000000000000249e+00,-3.922798917199773333e-02,-1.025739494151025610e+00,6.126435612005090015e+00,-2.277557865075490184e-01
4.540000000000000036e+00,2.210795861412696850e-02,-1.026145062120774387e+00,6.129593769719129170e+00,1.460939961126603848e-01
4.549999999999999822e+00,8.336353643806998504e-02,-1.022810811042850432e+00,6.110406673293765856e+00,5.195687007784868250e-01
4.560000000000000497e+00,1.443153358346889181e-01,-1.015746913011278396e+00,6.068916562409840232e+00,8.913863651081381789e-01
4.570000000000000284e+00,2.047407064684245714e-01,-1.004976358624045885e+00,6.005232848932454459e+00,1.260266615611874919e+00
4.580000000000000071e+00,2.644184290815961846e-01,-9.905349274473842502e-01,5.919532355034047733e+00,1.624933424065707177e+00
4.589999999999999858e+00,3.231293907670710341e-01,-9.724711306280811041e-01,5.812059535399549226e+00,1.984117929083503817e+00
4.600000000000000533e+00,3.806572623639468689e-01,-9.508461249237218915e-01,5.683126673861696787e+00,2.336561338011582833e+00
4.610000000000000320e+00,4.367891776659180714e-01,-9.257335972738903740e-01,5.533114042352525352e+00,2.681017923264175540e+00
4.620000000000000107e+00,4.913164139986118673e-01,-8.972196188998747823e-01,5.362470007645184999e+00,3.016258125941755353e+00
4.629999999999999893e+00,5.440350735649756020e-01,-8.654024677990934666e-01,5.171711069019441886e+00,3.341071778017831839e+00
4.639999999999999680e+00,5.947467647775922517e-01,-8.303924183961073346e-01,4.961421807738961576e+00,3.654271452534383791e+00
4.650000000000000355e+00,6.432592825946901183e-01,-7.923114970276654567e-01,4.732254727107270575e+00,3.954695949103501196e+00
4.660000000000000142e+00,6.893872866539844102e-01,-7.512932018777485066e-01,4.484929959904999208e+00,4.241213919566739321e+00
4.669999999999999929e+00,7.329529757570912851e-01,-7.074821859430834303e-01,4.220234818240914620e+00,4.512727635910695589e+00
4.679999999999999716e+00,7.737867569992246120e-01,-6.610339016031907544e-01,3.939023159315036438e+00,4.768176899477809094e+00
4.690000000000000391e+00,8.117279075668080157e-01,-6.121142053947389305e-01,3.642214539339703627e+00,5.006543087150861382e+00
4.700000000000000178e+00,8.466252269425591503e-01,-5.608989216507889175e-01,3.330793126943429883e+00,5.226853326539889544e+00
4.709999999999999964e+00,8.783376769671112916e-01,-5.075733637642360074e-01,3.005806346845360633e+00,5.428184788280431938e+00
4.719999999999999751e+00,9.067350069124298084e-01,-4.523318119739727639e-01,2.668363224489872731e+00,5.609669079390203095e+00
4.730000000000000426e+00,9.316983604298322286e-01,-3.953769467542720406e-01,2.319632402726732323e+00,5.770496717265140241e+00
4.740000000000000213e+00,9.531208609495477324e-01,-3.369192371144414389e-01,1.960839802566952006e+00,5.909921659373805092e+00
4.750000000000000000e+00,9.709081718352110535e-01,-2.771762833882283616e-01,1.593265901590031897e+00,6.027265859091424538e+00
4.759999999999999787e+00,9.849790273417441400e-01,-2.163721144113729677e-01,1.218242605771743037e+00,6.121923813473454601e+00
4.770000000000000462e+00,9.952657301954304092e-01,-1.547364393509691460e-01,8.371496933828941334e-01,6.193367064187651039e+00
4.780000000000000249e+00,1.001714611417695355e+00,-9.250385486083900766e-02,4.514108132085659086e-01,6.241148608399194053e+00
4.790000000000000036e+00,1.004286447856467701e+00,-2.991300869087978875e-02,6.248902367139247405e-02,6.264907172242332400e+00
4.799999999999999822e+00,1.002956832778418628e+00,3.279427862789223436e-02,-3.281181354865146393e-01,6.264371295730714273e+00
4.810000000000000497e+00,9.977164948191852289e-01,9.537393187150128293e-02,-7.188840415168114006e-01,6.239363174680813806e+00
4.820000000000000284e+00,9.885715605939759953e-01,1.575805762739667382e-01,-1.108258853051939274e+00,6.189802202577144641e+00
4.830000000000000071e+00,9.755437563443045690e-01,2.191685264483721751e-01,-1.494675829545463186e+00,6.115708153423957683e+00
4.839999999999999858e+00,9.586705441438964082e-01,2.798928051884023160e-01,-1.876558087106495742e+00,6.017203945632781270e+00
4.850000000000000533e+00,9.380051884129737561e-01,3.395101876585526757e-01,-2.252325763999790453e+00,5.894517927007910885e+00
4.860000000000000320e+00,9.136167487988312574e-01,3.977802658845420725e-01,-2.620403560718064462e+00,5.747985622019911034e+00
4.870000000000000107e+00,8.855899958740960365e-01,4.544665278759111859e-01,-2.979228611030960483e+00,5.578050884889523608e+00
4.879999999999999893e+00,8.540252465828351847e-01,5.093374451628107646e-01,-3.327258631956507173e+00,5.385266405607285201e+00
4.889999999999999680e+00,8.190381169273319717e-01,5.621675620215473845e-01,-3.662980292385348058e+00,5.170293520925361541e+00
4.900000000000000355e+00,7.807591900314335698e-01,6.127385792117547858e-01,-3.984917732328713047e+00,4.933901288582347888e+00
4.910000000000000142e+00,7.393335984342079836e-01,6.608404246651676806e-01,-4.291641157679736196e+00,4.676964790526790594e+00
4.919999999999999929e+00,6.949205202523338620e-01,7.062723032644337984e-01,-4.581775429197218585e+00,4.400462639618697658e+00
4.929999999999999716e+00,6.476925896910616931e-01,7.488437176418338836e-01,-4.854008559358027775e+00,4.105473674096702830e+00
4.940000000000000391e+00,5.978352232694877921e-01,7.883754518224603824e-01,-5.107100026981128416e+00,3.793172834846632036e+00
4.950000000000000178e+00,5.455458640421052552e-01,8.247005095428493471e-01,-5.339888817281893907e+00,3.464826232000274953e+00
4.959999999999999964e+00,4.910331470293254341e-01,8.576649992006357692e-01,-5.551301094417590676e+00,3.121785419400298967e+00
4.969999999999999751e+00,4.345159899977715234e-01,8.871289576374202790e-01,-5.740357414742531361e+00,2.765480907727113635e+00
4.980000000000000426e+00,3.762226146386455361e-01,9.129671053268226810e-01,-5.906179391967390835e+00,2.397414959311461757e+00
4.990000000000000213e+00,3.163895040609789877e-01,9.350695260308744539e-01,-6.047995730223703070e+00,2.019153719553378412e+00
5.000000000000000000e+00,2.552603033278653122e-01,9.533422645956183272e-01,-6.165147547629674207e+00,1.632318751130201084e+00
