# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.410000000000000142e+00,-1.148278846430568478e+02,-4.366412378907583616e+02,-4.764229960787528029e+01,-1.811903401086520660e+02
2.419999999999999929e+00,-1.153043076366727462e+02,-4.384531412824796917e+02,-4.764229911733471567e+01,-1.811903382433359297e+02
2.430000000000000160e+00,-1.157807306254035495e+02,-4.402650446556251040e+02,-4.764229863083205174e+01,-1.811903363933730589e+02
2.439999999999999947e+00,-1.162571536092893894e+02,-4.420769480103471665e+02,-4.764229814831763576e+01,-1.811903345585746763e+02
2.450000000000000178e+00,-1.167335765883698997e+02,-4.438888513467965709e+02,-4.764229766974261793e+01,-1.811903327387550746e+02
2.459999999999999964e+00,-1.172099995626842457e+02,-4.457007546651222469e+02,-4.764229719505895844e+01,-1.811903309337315875e+02
2.470000000000000195e+00,-1.176864225322710809e+02,-4.475126579654711918e+02,-4.764229672421938488e+01,-1.811903291433244760e+02
2.479999999999999982e+00,-1.181628454971686324e+02,-4.493245612479886972e+02,-4.764229625717739225e+01,-1.811903273673569288e+02
2.490000000000000213e+00,-1.186392684574146301e+02,-4.511364645128182929e+02,-4.764229579388721447e+01,-1.811903256056549765e+02
2.500000000000000000e+00,-1.191156914130463775e+02,-4.529483677601018030e+02,-4.764229533430383157e+01,-1.811903238580474067e+02
2.510000000000000231e+00,-1.195921143641007092e+02,-4.547602709899792899e+02,-4.764229487838292698e+01,-1.811903221243657640e+02
2.520000000000000018e+00,-1.200685373106140332e+02,-4.565721742025891672e+02,-4.764229442608089471e+01,-1.811903204044442361e+02
2.530000000000000249e+00,-1.205449602526223316e+02,-4.583840773980682002e+02,-4.764229397735482507e+01,-1.811903186981196541e+02
2.540000000000000036e+00,-1.210213831901611314e+02,-4.601959805765515625e+02,-4.764229353216246921e+01,-1.811903170052314351e+02
2.550000000000000266e+00,-1.214978061232655762e+02,-4.620078837381728363e+02,-4.764229309046225325e+01,-1.811903153256214694e+02
2.560000000000000053e+00,-1.219742290519703829e+02,-4.638197868830640118e+02,-4.764229265221324283e+01,-1.811903136591341479e+02
2.569999999999999840e+00,-1.224506519763098424e+02,-4.656316900113555448e+02,-4.764229221737515019e+01,-1.811903120056162777e+02
2.580000000000000071e+00,-1.229270748963178761e+02,-4.674435931231763561e+02,-4.764229178590830571e+01,-1.811903103649170532e+02
2.589999999999999858e+00,-1.234034978120280073e+02,-4.692554962186538887e+02,-4.764229135777365798e+01,-1.811903087368879994e+02
2.600000000000000089e+00,-1.238799207234733473e+02,-4.710673992979141076e+02,-4.764229093293275952e+01,-1.811903071213828866e+02
2.609999999999999876e+00,-1.243563436306866521e+02,-4.728793023610815567e+02,-4.764229051134773840e+01,-1.811903055182577589e+02
2.620000000000000107e+00,-1.248327665337002941e+02,-4.746912054082793020e+02,-4.764229009298131245e+01,-1.811903039273708771e+02
2.629999999999999893e+00,-1.253091894325462761e+02,-4.765031084396289884e+02,-4.764228967779676083e+01,-1.811903023485826054e+02
2.640000000000000124e+00,-1.257856123272562314e+02,-4.783150114552509535e+02,-4.764228926575792400e+01,-1.811903007817554681e+02
2.649999999999999911e+00,-1.262620352178614382e+02,-4.801269144552641137e+02,-4.764228885682918246e+01,-1.811902992267540355e+02
2.660000000000000142e+00,-1.267384581043928193e+02,-4.819388174397860212e+02,-4.764228845097545673e+01,-1.811902976834449532e+02
2.669999999999999929e+00,-1.272148809868809423e+02,-4.837507204089329775e+02,-4.764228804816219309e+01,-1.811902961516968276e+02
2.680000000000000160e+00,-1.276913038653560619e+02,-4.855626233628199202e+02,-4.764228764835534946e+01,-1.811902946313802261e+02
2.689999999999999947e+00,-1.281677267398480637e+02,-4.873745263015605360e+02,-4.764228725152139532e+01,-1.811902931223676489e+02
2.700000000000000178e+00,-1.286441496103865063e+02,-4.891864292252672612e+02,-4.764228685762729754e+01,-1.811902916245335007e+02
2.709999999999999964e+00,-1.291205724770006213e+02,-4.909983321340512248e+02,-4.764228646664050615e+01,-1.811902901377540331e+02
2.720000000000000195e+00,-1.295969953397193137e+02,-4.928102350280223618e+02,-4.764228607852894726e+01,-1.811902886619073172e+02
2.729999999999999982e+00,-1.300734181985712041e+02,-4.946221379072893569e+02,-4.764228569326102303e+01,-1.811902871968731858e+02
2.740000000000000213e+00,-1.305498410535845437e+02,-4.964340407719598147e+02,-4.764228531080559748e+01,-1.811902857425332627e+02
2.750000000000000000e+00,-1.310262639047873279e+02,-4.982459436221400324e+02,-4.764228493113198226e+01,-1.811902842987708766e+02
2.760000000000000231e+00,-1.315026867522071825e+02,-5.000578464579352271e+02,-4.764228455420994379e+01,-1.811902828654710333e+02
2.770000000000000018e+00,-1.319791095958715061e+02,-5.018697492794494792e+02,-4.764228418000966769e+01,-1.811902814425204440e+02
2.780000000000000249e+00,-1.324555324358073563e+02,-5.036816520867856752e+02,-4.764228380850178723e+01,-1.811902800298073828e+02
2.790000000000000036e+00,-1.329319552720415345e+02,-5.054935548800456218e+02,-4.764228343965734780e+01,-1.811902786272218009e+02
2.800000000000000266e+00,-1.334083781046005015e+02,-5.073054576593301022e+02,-4.764228307344780688e+01,-1.811902772346551558e+02
2.810000000000000053e+00,-1.338848009335104905e+02,-5.091173604247387061e+02,-4.764228270984502700e+01,-1.811902758520004966e+02
2.819999999999999840e+00,-1.343612237587974221e+02,-5.109292631763700570e+02,-4.764228234882127566e+01,-1.811902744791523503e+02
2.830000000000000071e+00,-1.348376465804869326e+02,-5.127411659143217548e+02,-4.764228199034921118e+01,-1.811902731160067788e+02
